Orden,Cuentas,Valor,Unidad de medida y moneda,Fecha (Año),Estados de la informacion,Periodicidad,Trimestre
3,         Débito (importaciones),"6370,6769339",Millones - Dólares estadounidenses corrientes,2004,Dato revisado,Trimestral,Q3
3,         Débito (importaciones),"7039,4194562",Millones - Dólares estadounidenses corrientes,2004,Dato revisado,Trimestral,Q4
3,         Débito (importaciones),"7090,116415",Millones - Dólares estadounidenses corrientes,2005,Dato revisado,Trimestral,Q1
3,         Débito (importaciones),"8004,2633498",Millones - Dólares estadounidenses corrientes,2005,Dato revisado,Trimestral,Q2
3,         Débito (importaciones),"8578,422403",Millones - Dólares estadounidenses corrientes,2005,Dato revisado,Trimestral,Q3
3,         Débito (importaciones),"8291,6774754",Millones - Dólares estadounidenses corrientes,2005,Dato revisado,Trimestral,Q4
3,         Débito (importaciones),"8607,1724631",Millones - Dólares estadounidenses corrientes,2006,Dato revisado,Trimestral,Q1
3,         Débito (importaciones),"9430,5977812",Millones - Dólares estadounidenses corrientes,2006,Dato revisado,Trimestral,Q2
3,         Débito (importaciones),"9902,7577388",Millones - Dólares estadounidenses corrientes,2006,Dato revisado,Trimestral,Q3
3,         Débito (importaciones),"10432,74621",Millones - Dólares estadounidenses corrientes,2006,Dato revisado,Trimestral,Q4
3,         Débito (importaciones),"11113,161091",Millones - Dólares estadounidenses corrientes,2007,Dato revisado,Trimestral,Q1
3,         Débito (importaciones),"11687,247965",Millones - Dólares estadounidenses corrientes,2007,Dato revisado,Trimestral,Q2
3,         Débito (importaciones),"12365,806334",Millones - Dólares estadounidenses corrientes,2007,Dato revisado,Trimestral,Q3
3,         Débito (importaciones),"13536,954529",Millones - Dólares estadounidenses corrientes,2007,Dato revisado,Trimestral,Q4
3,         Débito (importaciones),"13364,847261",Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Trimestral,Q1
3,         Débito (importaciones),"15050,93661",Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Trimestral,Q2
3,         Débito (importaciones),"15464,240295",Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Trimestral,Q3
3,         Débito (importaciones),"14252,006469",Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Trimestral,Q4
3,         Débito (importaciones),"11836,184805",Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Trimestral,Q1
3,         Débito (importaciones),"11863,992091",Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Trimestral,Q2
3,         Débito (importaciones),"12955,051021",Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Trimestral,Q3
3,         Débito (importaciones),"14106,454249",Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Trimestral,Q4
3,         Débito (importaciones),"13764,501787",Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q1
3,         Débito (importaciones),"14842,039747",Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q2
3,         Débito (importaciones),"16678,094122",Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q3
3,         Débito (importaciones),"17619,869121",Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q4
3,         Débito (importaciones),"18343,40688",Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q1
3,         Débito (importaciones),"20450,89614",Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q2
3,         Débito (importaciones),"21886,700799",Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q3
3,         Débito (importaciones),"22870,814909",Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q4
3,         Débito (importaciones),"21771,363351",Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q1
3,         Débito (importaciones),"22767,664539",Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q2
3,         Débito (importaciones),"22843,658791",Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q3
3,         Débito (importaciones),"23214,284383",Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q4
3,         Débito (importaciones),"22032,547249",Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q1
3,         Débito (importaciones),"22211,002673",Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q2
3,         Débito (importaciones),"23055,2216",Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q3
3,         Débito (importaciones),"23486,784804",Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q4
3,         Débito (importaciones),"22409,417951",Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q1
3,         Débito (importaciones),"23600,536376",Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q2
3,         Débito (importaciones),"25346,246309",Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q3
3,         Débito (importaciones),"24072,328213",Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q4
3,         Débito (importaciones),"20063,071661",Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q1
3,         Débito (importaciones),"19440,047947",Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q2
3,         Débito (importaciones),"19685,421689",Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q3
3,         Débito (importaciones),"17680,164933",Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q4
3,         Débito (importaciones),"15615,897992",Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Trimestral,Q1
3,         Débito (importaciones),"16448,320376",Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Trimestral,Q2
3,         Débito (importaciones),"17556,738575",Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Trimestral,Q3
3,         Débito (importaciones),"17713,21234",Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Trimestral,Q4
3,         Débito (importaciones),"17919,779622",Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Trimestral,Q1
3,         Débito (importaciones),"17556,096653",Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Trimestral,Q2
3,         Débito (importaciones),"18442,629676",Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Trimestral,Q3
3,         Débito (importaciones),"18660,925758",Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Trimestral,Q4
3,         Débito (importaciones),"19169,670097",Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Trimestral,Q1
3,         Débito (importaciones),"20768,494681",Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Trimestral,Q2
3,         Débito (importaciones),"20858,224997",Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Trimestral,Q3
3,         Débito (importaciones),"22044,303042",Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Trimestral,Q4
3,         Débito (importaciones),"20371,751553",Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q1
3,         Débito (importaciones),"20964,847248",Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q2
3,         Débito (importaciones),"21217,586289",Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q3
3,         Débito (importaciones),"20572,821661",Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q4
3,         Débito (importaciones),"17407,968983",Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q1
3,         Débito (importaciones),"12655,207101",Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q2
3,         Débito (importaciones),"14678,459571",Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q3
3,         Débito (importaciones),"16945,377818",Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q4
3,         Débito (importaciones),"18040,875662",Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q1
3,         Débito (importaciones),"19856,436354",Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q2
3,         Débito (importaciones),"22440,966303",Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q3
3,         Débito (importaciones),"26393,689233",Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q4
3,         Débito (importaciones),"27135,124443",Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q1
3,         Débito (importaciones),"29357,334927",Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q2
3,         Débito (importaciones),"30731,528862",Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q3
3,         Débito (importaciones),"27793,655257",Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q4
3,         Débito (importaciones),"25547,750673",Millones - Dólares estadounidenses corrientes,2023,Dato revisado,Trimestral,Q1
3,         Débito (importaciones),"24446,993831",Millones - Dólares estadounidenses corrientes,2023,Dato revisado,Trimestral,Q2
3,         Débito (importaciones),"24845,383352",Millones - Dólares estadounidenses corrientes,2023,Dato revisado,Trimestral,Q3
3,         Débito (importaciones),"25515,960256",Millones - Dólares estadounidenses corrientes,2023,Dato revisado,Trimestral,Q4
3,         Débito (importaciones),"23811,3348",Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q1
3,         Débito (importaciones),"25490,818102",Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q2
3,         Débito (importaciones),"26327,588333",Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q3
3,         Débito (importaciones),"27207,078939",Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q4
3,         Débito (importaciones),"25288,177134",Millones - Dólares estadounidenses corrientes,2025,Dato provisional,Trimestral,Q1
3,         Débito (importaciones),"26764,709201",Millones - Dólares estadounidenses corrientes,2025,Dato provisional,Trimestral,Q2
3,         Débito (importaciones),"28840,151076",Millones - Dólares estadounidenses corrientes,2025,Dato provisional,Trimestral,Q3
3,         Débito (importaciones),"29475,047486",Millones - Dólares estadounidenses corrientes,2025,Dato provisional,Trimestral,Q4
3,         Débito (importaciones),"27716,874412",Millones - Dólares estadounidenses corrientes,2026,Dato preliminar,Trimestral,Q1
3,         Débito (importaciones),"31117,197231",Millones - Dólares estadounidenses corrientes,2026,Dato preliminar,Trimestral,Q2
4,              1.A Bienes y servicios,"260,17144562",Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q1
4,              1.A Bienes y servicios,"268,16557018",Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q2
4,              1.A Bienes y servicios,"484,1037598",Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q3
4,              1.A Bienes y servicios,"316,22613825",Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q4
4,              1.A Bienes y servicios,"-288,2020211",Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Trimestral,Q1
4,              1.A Bienes y servicios,"-329,3903569",Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Trimestral,Q2
4,              1.A Bienes y servicios,"-37,09237247",Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Trimestral,Q3
4,              1.A Bienes y servicios,"-315,8536208",Millones - Dólares estadounidenses corrientes,2001,Dato revisado,Trimestral,Q4
4,              1.A Bienes y servicios,"-116,491246",Millones - Dólares estadounidenses corrientes,2002,Dato revisado,Trimestral,Q1
4,              1.A Bienes y servicios,"-303,69317",Millones - Dólares estadounidenses corrientes,2002,Dato revisado,Trimestral,Q2
4,              1.A Bienes y servicios,"-412,1675334",Millones - Dólares estadounidenses corrientes,2002,Dato revisado,Trimestral,Q3
4,              1.A Bienes y servicios,"-481,2765782",Millones - Dólares estadounidenses corrientes,2002,Dato revisado,Trimestral,Q4
4,              1.A Bienes y servicios,"-470,3427031",Millones - Dólares estadounidenses corrientes,2003,Dato revisado,Trimestral,Q1
4,              1.A Bienes y servicios,"-108,0533344",Millones - Dólares estadounidenses corrientes,2003,Dato revisado,Trimestral,Q2
4,              1.A Bienes y servicios,"-17,48238153",Millones - Dólares estadounidenses corrientes,2003,Dato revisado,Trimestral,Q3
4,              1.A Bienes y servicios,"-436,8528117",Millones - Dólares estadounidenses corrientes,2003,Dato revisado,Trimestral,Q4
4,              1.A Bienes y servicios,"-283,5903211",Millones - Dólares estadounidenses corrientes,2004,Dato revisado,Trimestral,Q1
4,              1.A Bienes y servicios,"-174,1735145",Millones - Dólares estadounidenses corrientes,2004,Dato revisado,Trimestral,Q2
4,              1.A Bienes y servicios,"176,29967735",Millones - Dólares estadounidenses corrientes,2004,Dato revisado,Trimestral,Q3
4,              1.A Bienes y servicios,"-201,6695276",Millones - Dólares estadounidenses corrientes,2004,Dato revisado,Trimestral,Q4
